PassengerId,Survived,Fare,Age*Class,Family_size,Fare_by_person,Sex_female,Sex_male,Cabin_A,Cabin_B,Cabin_C,Cabin_D,Cabin_E,Cabin_F,Cabin_G,Cabin_T,Cabin_X,Embarked_C,Embarked_Q,Embarked_S
865,0,13.0,48.0,1,13.0,False,True,False,False,False,False,False,False,False,False,True,False,False,True
866,1,13.0,84.0,1,13.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True
867,1,13.8583,54.0,2,6.92915,True,False,False,False,False,False,False,False,False,False,True,True,False,False
868,0,50.4958,31.0,1,50.4958,False,True,True,False,False,False,False,False,False,False,False,False,False,True
869,0,9.5,89.09735294117647,1,9.5,False,True,False,False,False,False,False,False,False,False,True,False,False,True
870,1,11.1333,12.0,3,3.7111,False,True,False,False,False,False,False,False,False,False,True,False,False,True
871,0,7.8958,78.0,1,7.8958,False,True,False,False,False,False,False,False,False,False,True,False,False,True
872,1,52.5542,47.0,3,17.518066666666666,True,False,False,False,False,True,False,False,False,False,False,False,False,True
873,0,5.0,33.0,1,5.0,False,True,False,True,False,False,False,False,False,False,False,False,False,True
874,0,9.0,141.0,1,9.0,False,True,False,False,False,False,False,False,False,False,True,False,False,True
875,1,24.0,56.0,2,12.0,True,False,False,False,False,False,False,False,False,False,True,True,False,False
876,1,7.225,45.0,1,7.225,True,False,False,False,False,False,False,False,False,False,True,True,False,False
877,0,9.8458,60.0,1,9.8458,False,True,False,False,False,False,False,False,False,False,True,False,False,True
878,0,7.8958,57.0,1,7.8958,False,True,False,False,False,False,False,False,False,False,True,False,False,True
879,0,7.8958,89.09735294117647,1,7.8958,False,True,False,False,False,False,False,False,False,False,True,False,False,True
880,1,83.1583,56.0,2,41.57915,True,False,False,False,True,False,False,False,False,False,False,True,False,False
881,1,26.0,50.0,2,13.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True
882,0,7.8958,99.0,1,7.8958,False,True,False,False,False,False,False,False,False,False,True,False,False,True
883,0,10.5167,66.0,1,10.5167,True,False,False,False,False,False,False,False,False,False,True,False,False,True
884,0,10.5,56.0,1,10.5,False,True,False,False,False,False,False,False,False,False,True,False,False,True
885,0,7.05,75.0,1,7.05,False,True,False,False,False,False,False,False,False,False,True,False,False,True
886,0,29.125,117.0,6,4.854166666666667,True,False,False,False,False,False,False,False,False,False,True,False,True,False
887,0,13.0,54.0,1,13.0,False,True,False,False,False,False,False,False,False,False,True,False,False,True
888,1,30.0,19.0,1,30.0,True,False,False,True,False,False,False,False,False,False,False,False,False,True
889,0,23.45,89.09735294117647,4,5.8625,True,False,False,False,False,False,False,False,False,False,True,False,False,True
890,1,30.0,26.0,1,30.0,False,True,False,False,True,False,False,False,False,False,False,True,False,False
891,0,7.75,96.0,1,7.75,False,True,False,False,False,False,False,False,False,False,True,False,True,False
